"GENC","Country/Area Name","Year","GROUP","Population","% of Population","Male Population","% of Males","Female Population","% of Females","Sex ratio of the population"
"VN","Vietnam","2097","58","1314416","1.200005638424078","673897","1.2233533475364462","640519","1.176384375544383","1.052110866344324"
"VN","Vietnam","2097","59","1318171","1.203433792959843","676257","1.2276375540252507","641914","1.1789464481821728","1.05350093626249"
"VN","Vietnam","2097","60","1321631","1.2065926251019865","678365","1.231464294397454","643266","1.1814295465379372","1.0545637419045932"
"VN","Vietnam","2097","61","1324616","1.2093178025425348","680131","1.2346701878971276","644485","1.1836683756027873","1.0553092779506117"
"VN","Vietnam","2097","62","1327756","1.2121844883593933","681927","1.2379305416487771","645829","1.186136781068873","1.0558940524504163"
"VN","Vietnam","2097","63","1331154","1.2152867171510122","683828","1.2413815062823441","647326","1.1888861880500707","1.0563888983294352"
"VN","Vietnam","2097","64","1335078","1.2188691614648188","685965","1.2452608915647914","649113","1.1921682122821355","1.0567728577304722"
"VN","Vietnam","2097","65","1339599","1.2229966412667348","688249","1.2494071320819227","651350","1.1962767115586483","1.05665003454364"
"VN","Vietnam","2097","66","1344689","1.2276435937532981","690660","1.253783920999087","654029","1.2011969929899304","1.0560082198189988"
"VN","Vietnam","2097","67","1350907","1.2333203620364905","693611","1.2591409944518255","657296","1.2071972018126251","1.0552490810837127"
"VN","Vietnam","2097","68","1357836","1.2396462429361756","696884","1.2650826079424433","660952","1.2139118523959649","1.0543640082789674"
"VN","Vietnam","2097","69","1365634","1.2467654837004627","700541","1.2717213126583577","665093","1.221517259416099","1.0532978094792758"
"VN","Vietnam","2097","70","1371902","1.252487899846981","703110","1.2763849255692643","668792","1.228310884281464","1.0513134128398665"
"VN","Vietnam","2097","71","1376627","1.2568016229312662","704558","1.2790135403979888","672069","1.2343294592162573","1.0483417625273594"
